feature,rank,other_feature,corr
S_SUBJECT_PRONOUN_FORMS_SERVING_AS_BASE_FOR_REFLEXIVES,4,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_SUBJECT_PRONOUN_FORMS_SERVING_AS_BASE_FOR_REFLEXIVES,5,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,1,S_IS_FOR_AM/WILL_WITH_1ST_PERSON_SINGULAR,0.1875
M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,2,S_REDUCED_RELATIVE_PHRASES_PRECEDING_HEAD-NOUN,0.1875
M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,3,S_ZERO_MARKING_OF_DEGREE,0.1875
M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,4,M_USE_OF_VERBAL_SUFFIX_-ING_WITH_FORMS_OTHER_THAN_PRESENT_PARTICIPLE/GERUND,0.1875
M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,5,S_COMPARATIVE_MARKING_WITH_MORE…AND,0.1875
S_ABSOLUTE_USE_OF_REFLEXIVES,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_ABSOLUTE_USE_OF_REFLEXIVES,2,S_REGULARIZED_COMPARISON_STRATEGIES:_EXTENSION_OF_ANALYTIC_MARKING,0.1875
S_ABSOLUTE_USE_OF_REFLEXIVES,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_ABSOLUTE_USE_OF_REFLEXIVES,4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_ABSOLUTE_USE_OF_REFLEXIVES,5,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_EMPHATIC_REFLEXIVES_WITH_OWN,1,S_AMNʼT_IN_TAG_QUESTIONS,0.1875
S_EMPHATIC_REFLEXIVES_WITH_OWN,2,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_EMPHATIC_REFLEXIVES_WITH_OWN,3,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_EMPHATIC_REFLEXIVES_WITH_OWN,4,M_OTHER_FORMS/PHRASES_FOR_COPULA_ʼBEʼ:_BEFORE_ADJPS,0.1875
S_EMPHATIC_REFLEXIVES_WITH_OWN,5,S_COMPLETIVE/PERFECT_HAVE/BE_+_DONE_+_PAST_PARTICIPLE,0.1875
M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,1,S_FOR-BASED_COMPLEMENTIZERS,0.1875
M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,2,S_SAY-BASED_COMPLEMENTIZERS,0.1875
M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,3,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,4,M_SERIAL_VERBS:_CONSTRUCTIONS_WITH_3_VERBS,0.1875
M_CREATION_OF_POSSESSIVE_PRONOUNS_WITH_PREFIX_FI-_+PERSONAL_PRONOUN,5,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,1,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,4,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,5,S_SVO,0
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,2,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,4,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,5,S_GO-BASED_FUTURE_MARKERS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,1,S_DELETION_OF_COPULA_BE:_BEFORE_ADJPS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,2,S_OMISSION_OF_GENITIVE_SUFFIX;_POSSESSION_EXPRESSED_THROUGH_BARE_JUXTAPOSITION_OF_NOUNS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,3,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,4,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,5,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,1,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,2,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,3,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,4,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_SUBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,5,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,1,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,2,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,4,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,5,S_COME_GO_DIRECTIONAL,0
S_SECOND_PERSON_PRONOUN_FORMS_OTHER_THAN_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,1,S_SVO,0
S_SECOND_PERSON_PRONOUN_FORMS_OTHER_THAN_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,2,S_PRED_NOUN_LOCATION_DIFF,0
S_SECOND_PERSON_PRONOUN_FORMS_OTHER_THAN_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,3,S_TRANS_POSS_VERB_EXIST_DIFF,0
S_SECOND_PERSON_PRONOUN_FORMS_OTHER_THAN_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,4,S_MOTION_TO_FROM_DIFF,0
S_SECOND_PERSON_PRONOUN_FORMS_OTHER_THAN_YOU_AS_(MODIFYING)_POSSESSIVE_PRONOUN,5,S_PUSH_AT_REST_MARK,0
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,2,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,3,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,4,S_SVO,0
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_SINGULAR,5,S_PULL_AT_REST_MARK,0
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,2,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,3,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_THIRD_PERSON_PLURAL,5,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,2,S_NORTHERN_SUBJECT_RULE,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,3,S_NEVER_AS_PREVERBAL_PAST_TENSE_NEGATOR,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_SINGULAR,5,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,1,M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,2,S_GAPPING/ZERO-RELATIVIZATION_IN_SUBJECT_POSITION,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,3,S_RELATIVIZER_WHAT_OR_A_FORM_DERIVED_FROM_WHAT,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_OBJECT_PRONOUN_FORMS_AS_(MODIFYING)_POSSESSIVE_PRONOUNS:_FIRST_PERSON_PLURAL,5,S_WAS/WERE_GENERALIZATION,0.1875
S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,1,S_AGREEMENT_SENSITIVE_TO_SUBJECT_TYPE,0.1875
S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,2,S_NORTHERN_SUBJECT_RULE,0.1875
S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,3,S_RELATIVIZER_AS,0.1875
S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,4,S_RELATIVIZER_AT,0.1875
S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,5,S_BE_SAT/STOOD_WITH_PROGRESSIVE_MEANING,0.1875
S_USE_OF_US_IN_OBJECT_FUNCTION_WITH_SINGULAR_REFERENT,1,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
S_USE_OF_US_IN_OBJECT_FUNCTION_WITH_SINGULAR_REFERENT,2,S_REGULARIZED_COMPARISON_STRATEGIES:_EXTENSION_OF_SYNTHETIC_MARKING,0.1875
S_USE_OF_US_IN_OBJECT_FUNCTION_WITH_SINGULAR_REFERENT,3,M_WAS_FOR_CONDITIONAL_WERE,0.1875
S_USE_OF_US_IN_OBJECT_FUNCTION_WITH_SINGULAR_REFERENT,4,S_EXISTENTIAL_/_PRESENTATIONAL_THERE’S/THERE_IS/THERE_WAS_WITH_PLURAL_SUBJECTS,0.1875
S_USE_OF_US_IN_OBJECT_FUNCTION_WITH_SINGULAR_REFERENT,5,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_NON-COORDINATED_SUBJECT_PRONOUN_FORMS_IN_OBJECT_FUNCTION,1,M_LEVELLING_OF_PAST_TENSE/PAST_PARTICIPLE_VERB_FORMS:_UNMARKED_FORMS,0.1875
S_NON-COORDINATED_SUBJECT_PRONOUN_FORMS_IN_OBJECT_FUNCTION,2,S_OMISSION_OF_STE_PREPOSITIONS,0.1875
S_NON-COORDINATED_SUBJECT_PRONOUN_FORMS_IN_OBJECT_FUNCTION,3,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_NON-COORDINATED_SUBJECT_PRONOUN_FORMS_IN_OBJECT_FUNCTION,4,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_NON-COORDINATED_SUBJECT_PRONOUN_FORMS_IN_OBJECT_FUNCTION,5,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
S_NON-COORDINATED_OBJECT_PRONOUN_FORMS_IN_SUBJECT_FUNCTION,1,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_NON-COORDINATED_OBJECT_PRONOUN_FORMS_IN_SUBJECT_FUNCTION,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_NON-COORDINATED_OBJECT_PRONOUN_FORMS_IN_SUBJECT_FUNCTION,3,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_NON-COORDINATED_OBJECT_PRONOUN_FORMS_IN_SUBJECT_FUNCTION,4,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
S_NON-COORDINATED_OBJECT_PRONOUN_FORMS_IN_SUBJECT_FUNCTION,5,M_SPECIAL_INFLECTED_FORMS_OF_HAVE,0.1875
S_DISTINCTION_BETWEEN_EMPHATIC_VS._NON-EMPHATIC_FORMS_OF_PRONOUNS,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DISTINCTION_BETWEEN_EMPHATIC_VS._NON-EMPHATIC_FORMS_OF_PRONOUNS,2,S_SVO,0
S_DISTINCTION_BETWEEN_EMPHATIC_VS._NON-EMPHATIC_FORMS_OF_PRONOUNS,3,S_COPULA_PRED_ADJ,0
S_DISTINCTION_BETWEEN_EMPHATIC_VS._NON-EMPHATIC_FORMS_OF_PRONOUNS,4,S_COPULA_PRED_LOC,0
S_DISTINCTION_BETWEEN_EMPHATIC_VS._NON-EMPHATIC_FORMS_OF_PRONOUNS,5,S_PRED_NOUN_LOCATION_DIFF,0
M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,1,M_SPECIAL_INFLECTED_FORMS_OF_DO,0.1875
M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,2,S_DOUBLE_COMPARATIVES_AND_SUPERLATIVES,0.1875
M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,3,S_REGULARIZED_REFLEXIVES_PARADIGM,0.1875
M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,4,S_AIN’T_AS_THE_NEGATED_FORM_OF_BE,0.1875
M_INDEPENDENT_POSSESSIVE_PRONOUN_FORMS_WITH_ADDED_NASAL,5,S_THEM_INSTEAD_OF_DEMONSTRATIVE_THOSE,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,1,S_USE_OF_US_+_NP_IN_SUBJECT_FUNCTION,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,2,S_BE_SAT/STOOD_WITH_PROGRESSIVE_MEANING,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,3,S_THERE_WITH_PAST_PARTICIPLE_IN_RESULTATIVE_CONTEXTS,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,4,S_AFTER-PERFECT,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,5,S_DO_AS_UNSTRESSED_TENSE_MARKER,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_SINGULAR_PRONOUN_OTHER_THAN_YOU,1,M_NO_NUMBER_DISTINCTION_IN_REFLEXIVES,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_SINGULAR_PRONOUN_OTHER_THAN_YOU,2,S_MULTIPLE_NEGATION_/_NEGATIVE_CONCORD,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_SINGULAR_PRONOUN_OTHER_THAN_YOU,3,S_OTHER_ADVERBS_HAVE_THE_SAME_FORM_AS_ADJECTIVES,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_SINGULAR_PRONOUN_OTHER_THAN_YOU,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_SINGULAR_PRONOUN_OTHER_THAN_YOU,5,S_ALTERNATIVE_FORMS/PHRASES_FOR_REFERENTIAL_(NON-DUMMY)_IT,0.1875
S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,1,S_NO_AS_PREVERBAL_NEGATOR,0.1875
S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,2,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,3,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,4,S_NO_INVERSION/NO_AUXILIARIES_IN_WH-QUESTIONS,0.1875
S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,5,S_PAST_TENSE/ANTERIOR_MARKER_BEEN,0.1875
M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,1,S_OBJECT_PRONOUN_DROP,0.1875
M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,2,S_NON-STANDARD_SYSTEM_UNDERLYING_RESPONSES_TO_NEGATIVE_YES/NO_QUESTIONS,0.1875
M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,3,S_DISTINCT_FORMS_FOR_INCLUSIVE/EXCLUSIVE_FIRST_PERSON_NON-SINGULAR,0.1875
M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,5,M_INDEFINITE_ARTICLE_ONE/WAN,0.1875
M_SPECIALIZED_PLURAL_MARKERS_FOR_PRONOUNS,1,S_NORTHERN_SUBJECT_RULE,0.1875
M_SPECIALIZED_PLURAL_MARKERS_FOR_PRONOUNS,2,S_POSTNOMINAL_PHRASES_WITH_BILONG/BLONG/LONG/BLO_TO_EXPRESS_POSSESSION,0.1875
M_SPECIALIZED_PLURAL_MARKERS_FOR_PRONOUNS,3,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
M_SPECIALIZED_PLURAL_MARKERS_FOR_PRONOUNS,4,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_SPECIALIZED_PLURAL_MARKERS_FOR_PRONOUNS,5,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_USING_ADDITIONAL_ELEMENTS,1,S_COMPLETIVE/PERFECT_MARKER_SLAM,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_USING_ADDITIONAL_ELEMENTS,2,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_USING_ADDITIONAL_ELEMENTS,3,M_WAS_FOR_CONDITIONAL_WERE,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_USING_ADDITIONAL_ELEMENTS,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_USING_ADDITIONAL_ELEMENTS,5,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_REDUPLICATION,1,S_TOO;_TOO_MUCH;_VERY_MUCH_‘VERY’_AS_QUALIFIER,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_REDUPLICATION,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_REDUPLICATION,3,S_USE_OF_ZERO_ARTICLE_WHERE_STE_HAS_INDEFINITE_ARTICLE,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_REDUPLICATION,4,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
M_PLURAL_FORMS_OF_INTERROGATIVE_PRONOUNS:_REDUPLICATION,5,S_ME_INSTEAD_OF_I_IN_COORDINATE_SUBJECTS,0.1875
S_SINGULAR_IT_FOR_PLURAL_THEY_IN_ANAPHORIC_USE,1,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_SINGULAR_IT_FOR_PLURAL_THEY_IN_ANAPHORIC_USE,2,S_“SEQUENTIAL”_OR_“IRREALIS”_BE_DONE,0.1875
S_SINGULAR_IT_FOR_PLURAL_THEY_IN_ANAPHORIC_USE,3,S_SVO,0
S_SINGULAR_IT_FOR_PLURAL_THEY_IN_ANAPHORIC_USE,4,S_PUSH_AT_REST_MARK,0
S_SINGULAR_IT_FOR_PLURAL_THEY_IN_ANAPHORIC_USE,5,S_PULL_AT_REST_MARK,0
S_OBJECT_PRONOUN_DROP,1,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_OBJECT_PRONOUN_DROP,2,S_NO_INVERSION/NO_AUXILIARIES_IN_MAIN_CLAUSE_YES/NO_QUESTIONS,0.1875
S_OBJECT_PRONOUN_DROP,3,S_FORMS_OR_PHRASES_FOR_THE_SECOND_PERSON_PLURAL_PRONOUN_OTHER_THAN_YOU,0.1875
S_OBJECT_PRONOUN_DROP,4,M_MORE_NUMBER_DISTINCTIONS_IN_PERSONAL_PRONOUNS_THAN_SIMPLY_SINGULAR_VS._PLURAL,0.1875
S_OBJECT_PRONOUN_DROP,5,S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,0.1875
S_SUBJECT_PRONOUN_DROP:_REFERENTIAL_PRONOUNS,1,S_POSTPOSED_ONE_AS_SOLE_RELATIVIZER,0.1875
S_SUBJECT_PRONOUN_DROP:_REFERENTIAL_PRONOUNS,2,S_EVER_AS_MARKER_OF_EXPERIENTIAL_PERFECT,0.1875
S_SUBJECT_PRONOUN_DROP:_REFERENTIAL_PRONOUNS,3,M_GIVE_PASSIVE:_NP1_(PATIENT)_+_GIVE_+_NP2_(AGENT)_+_V,0.1875
